0,0.82375,0.8840000000000001,0.9015,0.899
1,0.88375,0.93325,0.961,0.9555
2,0.892,0.9520000000000001,0.97175,0.97925
3,0.895,0.95925,0.9772500000000001,0.9805
4,0.897,0.9570000000000001,0.98425,0.987
5,0.9035000000000001,0.96325,0.9855,0.9845
6,0.90425,0.96575,0.98475,0.9885
7,0.90175,0.96325,0.9885,0.98475
8,0.9055000000000001,0.96375,0.988,0.99025
9,0.9155,0.9655,0.99225,0.9905
