1003.3,0.012938
997.51,0.014434
986.94,0.014623
1017.3,0.013414
998.82,0.015418
995.17,0.015246
1007.8,0.013672
968.04,0.017249
976.3,0.014925
NaN,NaN
979.28,0.013154
980.47,0.014164
NaN,NaN
974.63,0.014793
1029.8,0.016881
NaN,NaN
989.2,0.014206
979.88,0.018806
975.42,0.0123
NaN,NaN
NaN,NaN
1009.3,0.018361
983.81,0.016237
982.16,0.012412
1089.1,0.017633
1110.1,0.012911
997.68,0.015794
966.71,0.014247
969.8,0.017732
953.53,0.014651
965.17,0.014362
958.12,0.017378
NaN,NaN
952.66,0.015396
949.68,0.013977
948.83,0.011427
966.83,0.014527
962.99,0.015015
987.17,0.015685
978.55,0.013529
980.13,0.013994
973.7,0.01554
1098.8,0.014453
1022.8,0.014105
1016,0.013597
998.82,0.016407
971.21,0.016567
NaN,NaN
962.83,0.015707
976.19,0.013126
974.13,0.016088
976.53,0.014477
990.67,0.012379
1094,0.014305
1115.8,0.016685
990.11,0.011894
990.31,0.016433
984.45,0.014392
998.6,0.013828
1066.5,0.01431
NaN,NaN
989.57,0.016517
1004.2,0.013511
999.45,0.018554
1013.2,0.016237
992.13,0.016014
985.53,0.012061
999.82,0.017137
NaN,NaN
1014.4,0.014714
1005.2,0.012794
1008,0.012793
993.06,0.016257
1015.8,0.014606
1011.1,0.013908
1012.4,0.01695
1046.9,0.013249
1021,0.012502
1020.1,0.014949
NaN,NaN
1013.8,0.015216
1027.7,0.013106
1029.9,0.015531
1050.4,0.012879
1103,0.016859
1025.2,0.023366
1023.2,0.016048
1028.8,0.016458
1020.3,0.014687
1030.4,0.014384
1033.3,0.017096
NaN,NaN
NaN,NaN
1049.6,0.011905
1037.2,0.013753
1048.9,0.011622
1046.5,0.013997
1073,0.016134
1038.3,0.01334
1124.1,0.013284
1169.2,0.016332
1146.7,0.014184
1141.9,0.018105
995.75,0.016305
977.85,0.012107
967.35,0.015016
1047.1,0.014296
1019.3,0.014675
985.62,0.015851
956.35,0.015784
861.15,0.012883
NaN,NaN
806.54,0.012257
725.79,0.01904
732.76,0.014124
NaN,NaN
594.82,0.013279
566.73,0.017517
516.62,0.015752
489.6,0.018485
444.93,0.015186
414.04,0.01605
369.02,0.014277
339.98,0.012563
299.7,0.017587
266.84,0.014759
226.87,0.014845
NaN,NaN
NaN,NaN
NaN,NaN
109.59,0.016543
73.613,0.01418
27.031,0.013889
13.224,0.014892
66.999,0.014958
26.163,0.01523
-95.446,0.015078
-102.47,0.013566
NaN,NaN
NaN,NaN
-261.26,0.015396
NaN,NaN
-152.99,0.015438
-161.19,0.014837
-182.19,0.012907
-212.27,0.018339
NaN,NaN
-385.23,0.013746
-398.16,0.01433
-356.38,0.013122
-393.21,0.016335
NaN,NaN
-390.74,0.014379
-393.59,0.014572
-407.66,0.015073
-433.34,0.016202
-433.46,0.015596
-323.98,0.016372
NaN,NaN
-412.08,0.01457
-410.66,0.013691
-404.02,0.01497
-318.38,0.013956
-402.46,0.014584
-437.47,0.017343
-439.02,0.011561
-458.44,0.013335
-446.4,0.01445
-480.34,0.013212
-475.58,0.014995
-376.97,0.014309
-507.41,0.013786
-486.4,0.01466
-557.93,0.016771
-548.22,0.014312
NaN,NaN
NaN,NaN
-488.5,0.014903
-518.56,0.013942
-545,0.014675
-595.1,0.014503
NaN,NaN
-639.01,0.015253
-648.87,0.013522
-682.49,0.014819
-707.58,0.014054
-737.62,0.013542
-738.68,0.014602
-771.09,0.013839
-875.81,0.013749
-908.33,0.013231
NaN,NaN
-876.61,0.017567
-875.32,0.015817
-880.78,0.016379
-859.65,0.016729
-871.71,0.013244
-878.89,0.016601
NaN,NaN
-886.39,0.015731
-853.09,0.01464
-873.74,0.016995
-851.89,0.013969
-848.23,0.016687
-876.86,0.014169
-870.1,0.015665
-887.49,0.013656
NaN,NaN
-872.01,0.013198
-879.03,0.01376
-866.42,0.014392
NaN,NaN
-857.16,0.016099
-893.11,0.017884
-907.86,0.016069
-893.1,0.016713
NaN,NaN
-938.41,0.018491
-911.53,0.015914
-826.49,0.016324
-945.67,0.01314
-935.23,0.014718
-977.84,0.014722
-985.42,0.014972
-985.08,0.018571
-983.88,0.015732
-975.25,0.01201
-1004.1,0.01529
-924.87,0.015405
-886.48,0.013306
NaN,NaN
-851.83,0.012924
-1008.4,0.013466
-1021.3,0.016314
-1015.2,0.014888
-1017.7,0.021127
NaN,NaN
NaN,NaN
-1017.9,0.017362
-1034.4,0.015622
-1033.1,0.014718
-1033.5,0.015007
NaN,NaN
-1068.3,0.015769
-1042.1,0.0166
-975.4,0.012665
-962.74,0.013572
-969.72,0.012644
NaN,NaN
-1019.5,0.014147
-1031.8,0.014553
-969.15,0.016774
-976.56,0.014604
-1091.1,0.012317
-1120.2,0.014142
-1194.6,0.014041
-1260.4,0.016586
NaN,NaN
-1260.8,0.016167
-1258,0.014991
-1257.1,0.01576
-1257.8,0.016504
-1272.6,0.0163
-1261.6,0.012684
-1217.3,0.013934
NaN,NaN
-1274.3,0.012909
-1273.5,0.015864
-1261.4,0.014153
-1245.6,0.017403
-1242.9,0.01586
-1259.5,0.017334
NaN,NaN
-1249.7,0.017012
-1260.9,0.012529
-1268.3,0.01337
-1260.7,0.016432
-1248.2,0.018234
-1269.4,0.015022
-1271.9,0.013837
-1247,0.013752
-1237.4,0.014713
-1207.9,0.013193
-1245.5,0.015017
-1233.4,0.015693
-1266.1,0.015619
-1271.2,0.013849
-1262,0.013158
-1287.9,0.013738
-1288.6,0.013971
-1288.2,0.01531
-1285.2,0.012431
-1211.9,0.015811
-1272.5,0.015221
-1286.7,0.015399
-1299.2,0.015903
-1284.6,0.013896
-1314.1,0.01577
-1313,0.014626
NaN,NaN
-1302.1,0.010211
NaN,NaN
-1258.3,0.015072
-1322.7,0.014183
-1319.6,0.011883
-1329.9,0.017058
-1322.4,0.015866
-1344.2,0.012783
-1343.3,0.016844
-1278.7,0.015646
NaN,NaN
-1344.4,0.015928
-1377.6,0.013124
-1359,0.012743
-1393.6,0.014445
-1395.2,0.012147
-1397.1,0.017197
-1402.9,0.015178
-1408.7,0.01528
-1347.2,0.014098
-1395.5,0.016468
-1420.6,0.012857
-1404.8,0.018562
-1424.8,0.014681
-1400.5,0.013745
-1441.5,0.015082
-1454.2,0.016635
-1465.7,0.014434
-1451.9,0.016757
-1358.4,0.018794
-1447.7,0.017176
-1512.1,0.015699
-1494.4,0.015834
-1512.5,0.013728
-1501.9,0.015688
-1502.5,0.012982
-1506.9,0.013148
-1504.6,0.01675
-1528.9,0.015619
-1540.7,0.014744
-1528.1,0.013064
-1525.3,0.014519
-1526,0.015981
-1511,0.01304
-1509.4,0.017541
-1526,0.013813
-1434.5,0.012835
-1437.9,0.015794
-1558.2,0.015207
-1562.7,0.015279
-1605.2,0.017865
NaN,NaN
-1577.1,0.011471
-1607.6,0.01568
-1534.8,0.018131
-1619,0.013108
-1626.7,0.017041
-1611.7,0.012376
-1605.6,0.015212
-1616,0.017387
-1593.6,0.01582
-1581,0.013624
-1584.9,0.012807
NaN,NaN
-1608.7,0.015093
-1608.4,0.014922
-1589.5,0.014639
-1591.2,0.015753
-1606.9,0.01361
NaN,NaN
-1604.2,0.015595
NaN,NaN
-1608,0.012531
-1640.3,0.012788
-1644.2,0.023142
-1537.1,0.016085
-1577.1,0.014504
-1642.9,0.01512
-1652.9,0.019075
-1665,0.011554
-1575.4,0.01353
-1573.2,0.010511
-1597.5,0.017485
-1622.7,0.015077
NaN,NaN
-1681.1,0.017006
-1713.6,0.014796
-1718.3,0.015869
-1777.7,0.014235
-1862.9,0.014852
-1793.1,0.013365
-1825.6,0.016678
-1846.4,0.012938
-1777.4,0.013491
-1735.7,0.012927
-1848.8,0.017342
-1837,0.01459
-1850,0.016402
-1821.3,0.015963
NaN,NaN
-1852.7,0.017535
-1830.7,0.01329
-1861.7,0.01633
-1876.8,0.018224
-1876.5,0.016169
-1838,0.016961
NaN,NaN
-1872.1,0.014793
-1874.4,0.011797
-1865.1,0.016465
-1862,0.016852
-1875.6,0.01553
-1781.9,0.016098
-1771.7,0.013858
-1893.6,0.0096905
-1897.5,0.015771
-1796.7,0.013273
-1789.7,0.013859
NaN,NaN
-1811.3,0.012989
-1858.9,0.017065
-1938.4,0.014235
-1908.3,0.015164
-1919.2,0.01464
-1840.8,0.017202
-1965.6,0.013891
-1978.9,0.015393
-1975.9,0.018895
-1959.3,0.014563
-1983.6,0.016884
-1882.6,0.014245
-1863.8,0.016066
-1971,0.01573
-1868.7,0.012783
-1887.1,0.014696
NaN,NaN
NaN,NaN
-2042.1,0.012408
-2024.5,0.015543
-2011.9,0.015315
-2002.9,0.014444
-1973.1,0.014184
NaN,NaN
-1975.6,0.016101
-1954.2,0.014718
-1884.1,0.013475
-1917.1,0.014704
-1978.8,0.012511
-2015.1,0.014929
-2006.2,0.014534
-1987.6,0.015297
-2010.1,0.011929
-1987.5,0.015405
-1952.9,0.014462
NaN,NaN
-1989.2,0.015029
-1973.7,0.013587
-1990.7,0.015923
-1977.4,0.015028
-1971.9,0.016244
-2003.8,0.014589
-1855.4,0.013699
-1973.9,0.014038
-2001.1,0.012506
-1989.2,0.014966
-1993.6,0.016813
NaN,NaN
-2013.8,0.012917
-1985.1,0.016081
-1957.9,0.01412
-1993.6,0.017039
-1969,0.015434
-2001.6,0.014207
-2001.4,0.010648
-1990.4,0.016187
NaN,NaN
-1983.9,0.014681
-1991.2,0.015488
-1996.7,0.012001
-1985.5,0.014077
-1996.3,0.015119
-1979.6,0.013674
-1983.8,0.013496
-1992.8,0.015726
-2007.3,0.011654
-2006,0.014235
-1994.1,0.013442
-1935.1,0.016105
-1915.8,0.011877
-2015.2,0.015598
-2029.4,0.014249
-2067.1,0.013435
-2027.9,0.014074
-2022.8,0.016437
-2026.3,0.013508
-1937.9,0.010767
NaN,NaN
-2044.9,0.01581
-1948.7,0.014881
-2051.6,0.016513
-2085,0.014639
-2075.3,0.012302
-2075.5,0.015765
-2085.6,0.01297
-1997.8,0.016807
-1975.7,0.015141
-2099.5,0.014294
-2114.4,0.01363
-2097.7,0.013215
-2105.2,0.015655
-2123.7,0.014245
-2104.3,0.013918
-2099,0.016496
-2016.2,0.011434
-2003.3,0.020136
-2123.7,0.028089
-2128.7,0.016265
-2135.2,0.01157
NaN,NaN
-2135.4,0.015948
NaN,NaN
-2051.7,0.045372
-2094.9,0.014222
-2113,0.026721
-2182,0.014495
-2190,0.01616
NaN,NaN
-2166.5,0.014857
-2142.1,0.013192
-2167.4,0.010767
-2160.6,0.016187
-2056.6,0.016234
-2133.5,0.0146
-2165.5,0.012451
-2181.5,0.015381
-2198.3,0.016759
-2172.9,0.011442
-2209.4,0.016196
-2198.3,0.012143
-2116,0.014697
-2071.2,0.013607
NaN,NaN
-2113.9,0.014292
-2110.2,0.01339
-2135.5,0.012338
-2209.9,0.014266
-2262.1,0.014979
-2290.2,0.011423
-2167.9,0.012464
-2199.2,0.015332
-2248,0.012372
-2298.9,0.01563
-2328.5,0.016827
-2326.5,0.014115
-2258.8,0.013228
-2292.2,0.01395
-2346.1,0.015186
-2310.3,0.014562
-2326,0.016958
-2253.1,0.015433
-2321.1,0.014125
-2323.4,0.017084
-2290.4,0.01269
-2308.6,0.012906
-2320.6,0.013084
-2193.3,0.015775
-2214.6,0.015358
-2199.6,0.015833
-2207.5,0.012544
-2214.6,0.012712
-2238.6,0.012514
-2259,0.013739
-2280.6,0.01572
-2202.6,0.012025
-2218.6,0.016961
-2197.2,0.014524
-2220.5,0.01176
-2237,0.017014
-2240.2,0.011533
-2364,0.012011
-2342.1,0.015554
-2282.8,0.013876
-2237.5,0.01593
-2349.2,0.014164
-2331.5,0.01455
-2292.5,0.015632
-2323,0.014065
-2296.3,0.017342
-2205.8,0.015675
-2158.4,0.014138
NaN,NaN
-2204.5,0.012253
-2250,0.014346
-2303.7,0.014242
-2355.2,0.013885
-2323.2,0.022713
-2309.5,0.016674
-2248.3,0.013675
-2304.2,0.01561
-2303.1,0.013347
-2303.7,0.014426
-2299.8,0.014005
-2284.5,0.015143
-2285.7,0.013989
-2248.1,0.013905
-2241.4,0.015295
-2214.2,0.012309
-2138.4,0.017345
-2225.7,0.01085
-2254.6,0.016074
-2210.5,0.014448
-2233.8,0.017292
-2259.5,0.014366
-2248.3,0.01532
-2171.8,0.017072
-2193.2,0.015591
-2212.1,0.014449
-2244.5,0.015176
-2236.2,0.013399
-2256.1,0.015232
-2276.6,0.014463
-2221,0.022016
-2244.2,0.012205
-2263,0.017324
-2243.1,0.013616
-2272.9,0.015017
-2236.7,0.014369
-2241.6,0.015859
-2249.7,0.015129
-2169.5,0.016346
-2236.3,0.017607
-2231.4,0.014679
-2297.7,0.013921
-2282.4,0.014364
-2254.4,0.01597
-2180.4,0.014193
NaN,NaN
-2325.5,0.01373
-2241.7,0.019114
-2320.7,0.014532
-2317,0.013995
-2295.7,0.013314
-2339.1,0.013904
-2300.8,0.013758
NaN,NaN
-2316.3,0.01526
-2317.3,0.01702
-2308.6,0.015187
-2329.4,0.014025
-2316,0.014485
-2332.9,0.012513
-2326.2,0.01376
-2338.1,0.014724
-2360.5,0.012647
-2380.5,0.013307
-2254.8,0.014122
-2316.3,0.012002
-2410.4,0.012821
-2408.2,0.014082
-2379.8,0.014461
NaN,NaN
-2384.4,0.015073
-2403.4,0.016034
-2398,0.013588
NaN,NaN
-2331.4,0.014551
-2394.1,0.012165
-2378.6,0.013634
-2410.6,0.017484
-2386.2,0.014364
-2390.8,0.014002
-2441.4,0.017171
-2432.9,0.012744
-2295.4,0.016948
-2333.8,0.01514
-2414.5,0.0139
-2445.3,0.013143
-2349.1,0.014634
-2398.4,0.016145
-2462.8,0.011609
-2480.9,0.017484
-2481.8,0.015467
-2463,0.016815
-2481.1,0.018156
-2465.2,0.014781
-2464.7,0.014641
-2485.4,0.017316
-2493.6,0.011739
-2465.7,0.017993
-2483.5,0.015763
-2463.7,0.015799
-2374.3,0.017633
-2466.2,0.014501
NaN,NaN
-2513,0.013955
NaN,NaN
-2435.2,0.016298
-2526.2,0.015751
-2457.1,0.017058
-2500.9,0.016739
-2531.7,0.012859
NaN,NaN
-2506.9,0.015356
-2429.7,0.015551
-2498.4,0.013825
-2499.1,0.011812
-2497.2,0.015
-2506.2,0.014803
-2507.2,0.014817
-2463.3,0.01719
-2436.7,0.014538
-2318.6,0.014469
-2372.3,0.013991
-2432.6,0.012732
-2553.2,0.015546
-2526.9,0.014864
-2531.6,0.012815
-2523.2,0.014779
-2457,0.017671
-2440.6,0.016744
-2436.2,0.015974
NaN,NaN
NaN,NaN
-2574.3,0.015555
NaN,NaN
-2551.9,0.012774
-2529.1,0.017587
-2485.3,0.015602
-2465.3,0.018037
NaN,NaN
NaN,NaN
-2374.1,0.011314
-2480.9,0.015571
-2491.9,0.016471
-2490.9,0.014266
-2509.5,0.014024
-2452.4,0.016061
-2499.8,0.011477
NaN,NaN
-2495,0.012736
-2470.5,0.014028
-2432.3,0.016901
-2458.1,0.017445
-2417.5,0.01335
NaN,NaN
NaN,NaN
-2369.5,0.013418
NaN,NaN
-2319.1,0.014582
-2349.2,0.015012
-2441.6,0.017333
-2427.7,0.014242
-2458.8,0.035164
NaN,NaN
NaN,NaN
-2440.5,0.014906
-2326.1,0.014677
-2419.6,0.014942
-2443.2,0.013485
-2331.8,0.01566
-2337.3,0.013191
-2350.4,0.014688
-2373.7,0.015121
-2393.3,0.014013
NaN,NaN
-2425.6,0.015618
-2431.6,0.012623
-2412.1,0.01592
-2586.8,0.018367
-2555.8,0.016078
-2570,0.013174
-2544.2,0.01517
-2527.6,0.012856
-2507.7,0.014007
-2543.4,0.015448
-2437.1,0.01433
-2488,0.015896
-2465.6,0.014997
-2477.6,0.016729
NaN,NaN
-2492.2,0.011945
-2461,0.016261
-2444.3,0.016523
-2445.8,0.015082
-2422.1,0.013801
-2447.4,0.013388
-2425.9,0.014939
-2379.1,0.014812
-2432.3,0.014188
-2434.8,0.014619
-2439.6,0.017382
-2421.4,0.014611
-2421.2,0.017268
-2365.2,0.013545
-2406.9,0.016654
-2426.4,0.01638
-2389.5,0.017117
-2393.8,0.018963
-2410.3,0.022851
-2419.2,0.015677
-2395.4,0.015588
-2398.9,0.019066
-2401.1,0.015133
NaN,NaN
-2409.1,0.014358
-2382.6,0.014974
-2385.5,0.01646
-2415.6,0.016387
-2383.3,0.01668
NaN,NaN
-2403.7,0.012905
-2395.5,0.01689
-2393.1,0.011062
-2360.6,0.016207
-2368.6,0.014258
-2383.3,0.014571
-2346.6,0.013577
-2378.9,0.014239
-2357.8,0.015459
-2352.7,0.017658
-2352.2,0.014972
-2357.8,0.015823
-2376.9,0.013726
-2355.3,0.01388
-2379.8,0.015769
-2351.8,0.013856
-2339.2,0.012462
-2362.7,0.011781
-2348.8,0.013583
-2330.1,0.011998
-2330.3,0.015681
-2358.6,0.011451
-2363.1,0.016041
-2298,0.015971
-2337.8,0.017977
-2327.3,0.012372
-2328.4,0.019879
-2348.3,0.014969
-2257.5,0.012819
-2359.3,0.015342
-2265.1,0.017024
-2330.2,0.015312
-2377,0.014238
-2401,0.016599
-2368.7,0.015447
-2356.9,0.01621
-2358.7,0.013425
-2361.2,0.017265
NaN,NaN
NaN,NaN
NaN,NaN
-2368.8,0.01543
-2376.9,0.015612
-2374,0.016663
-2331.9,0.013021
-2361.8,0.016301
-2367.4,0.011651
-2384,0.012042
-2337.8,0.014118
-2346.4,0.014004
-2352.9,0.011913
-2383.9,0.01675
-2239.9,0.013643
-2320.8,0.014771
-2383.6,0.014745
-2378.3,0.013827
-2340.2,0.015333
-2371.4,0.01435
-2328.1,0.01696
-2251.2,0.014493
-2351.5,0.014694
-2361,0.015348
-2347.4,0.015183
-2349.8,0.016699
-2344.9,0.014791
-2272,0.011411
-2302.7,0.01465
-2214,0.019699
-2188.3,0.01768
-2309.1,0.014396
-2280.7,0.01648
-2345.7,0.016276
-2310.6,0.014668
-2219.3,0.017197
-2256.8,0.011331
-2308.7,0.019688
-2302.2,0.01577
-2306,0.011464
-2210.6,0.014483
-2186.8,0.015293
-2201.8,0.018329
-2300.5,0.01291
-2301.8,0.015602
-2321.1,0.013769
-2318.7,0.014334
-2328.6,0.018037
-2305.9,0.015069
-2314.6,0.014398
-2309,0.012059
-2300.1,0.015913
-2315.4,0.016266
-2254.4,0.010187
-2303,0.017521
-2296.3,0.012863
-2280.7,0.015664
-2303.4,0.015444
-2216.7,0.01444
-2276.9,0.011527
-2171.5,0.013287
-2129.9,0.015454
-2277.9,0.015106
-2281.4,0.01294
-2266.7,0.013637
-2274.2,0.012843
-2243,0.016722
-2205.6,0.015105
-2254.4,0.017314
-2235.3,0.018046
-2204.6,0.013163
-2117.3,0.01571
-2207.5,0.014828
-2154.6,0.013879
NaN,NaN
NaN,NaN
-2246.4,0.018689
-2226,0.015428
-2221.8,0.01165
-2206.4,0.016485
-2217.6,0.017106
-2215.7,0.015371
-2213.2,0.014797
-2195.8,0.014677
-2162.2,0.013904
-2110.7,0.014806
-2119.9,0.015903
-2252.8,0.014988
-2172.8,0.017521
-2196,0.012662
-2315.6,0.017196
-2352.3,0.016407
-2248.9,0.014661
-2313.6,0.016071
-2339.2,0.014987
-2320.1,0.012381
-2436.4,0.0165
-2395.1,0.013697
-2380.4,0.016694
NaN,NaN
-2559.4,0.014365
-2562.3,0.020298
-2499.1,0.018976
-2487.6,0.014057
-2608.8,0.014557
-2618.1,0.016755
-2592.5,0.017361
-2654.3,0.017375
-2676.8,0.013817
NaN,NaN
-2708.7,0.013026
-2662.4,0.016236
-2707.1,0.016133
-2721.5,0.012737
NaN,NaN
-2752.6,0.016279
NaN,NaN
-2762.6,0.015603
-2767.4,0.014241
NaN,NaN
-2838.8,0.014072
-2732.5,0.014297
-2789.9,0.010756
NaN,NaN
-2927.2,0.013608
-2859.1,0.013714
-2837,0.012014
-2989.5,0.012616
-3017.2,0.01669
NaN,NaN
-3034.6,0.013437
NaN,NaN
-3064,0.014239
-3029.6,0.0163
-3041.9,0.013466
-3058.3,0.015143
-3014.6,0.015782
NaN,NaN
-3079.1,0.014384
-3085,0.014958
-3095.7,0.01172
-3109.4,0.013789
-3127.3,0.015468
-3135,0.016082
-3122,0.016785
-3139.6,0.015494
-3144.4,0.01224
-3161.3,0.016943
-3128.7,0.016192
-3211.9,0.016983
-3124.9,0.015278
-3121.5,0.012295
-3232.7,0.015119
-3277.6,0.018994
-3262.4,0.012947
-3288.6,0.015422
NaN,NaN
-3285.6,0.012251
-3310.6,0.017099
NaN,NaN
NaN,NaN
NaN,NaN
-3350.2,0.011411
-3352.7,0.01475
-3329.4,0.016937
-3352.8,0.01419
-3373,0.015613
-3410.4,0.015636
-3392.5,0.014466
-3373.8,0.015232
-3398.9,0.01195
-3359.5,0.014928
-3329.8,0.014316
-3319.1,0.015739
-3430.1,0.012342
-3448.6,0.014109
NaN,NaN
-3483,0.014434
-3483.1,0.017722
-3522.7,0.014215
-3423.5,0.016682
-3406.1,0.014181
NaN,NaN
-3452.8,0.012678
-3473.7,0.015453
NaN,NaN
-3520.9,0.015135
-3547.8,0.014104
-3581.3,0.024863
-3653.7,0.014558
-3619.5,0.012887
-3690.4,0.012331
-3752.3,0.014709
-3738.6,0.016681
-3758.5,0.015102
-3746.6,0.015481
-3692.8,0.014809
-3746.6,0.013244
-3765.7,0.014492
NaN,NaN
-3749.1,0.01357
-3742.4,0.014732
-3760.5,0.012526
-3757.9,0.011454
-3651,0.014646
-3727.5,0.056334
-3791.1,0.014336
-3737.1,0.013134
-3811.3,0.014047
-3777.1,0.016727
-3788.1,0.01752
-3742.4,0.049832
NaN,NaN
-3815,0.016588
-3790,0.012103
-3782.1,0.012965
-3761.5,0.013589
-3783.1,0.014425
-3822.3,0.014627
-3786.1,0.016125
-3783.7,0.014086
-3798,0.016917
-3806.5,0.01534
-3827.4,0.016026
-3817.6,0.012934
-3818.6,0.013303
-3805,0.015302
-3836.7,0.012866
-3768,0.016154
-3834.6,0.015762
-3834.1,0.016367
-3857.8,0.013127
-3834,0.014271
NaN,NaN
-3827,0.012678
-3844.7,0.018615
-3865.9,0.016007
-3793,0.010951
-3843.1,0.013303
-3870.7,0.015906
-3851.9,0.015268
-3854.5,0.016433
-3857.3,0.022206
-3861.1,0.013073
-3876.1,0.018624
NaN,NaN
-3798.1,0.014815
-3878.9,0.012803
-3864.6,0.018292
-3885.4,0.016889
-3903.9,0.013767
-3879.2,0.012721
-3882.2,0.012661
-3880.5,0.014414
-3861.6,0.014003
-3909.6,0.013162
-3895.9,0.012777
-3912.5,0.010961
NaN,NaN
-3818,0.013432
-3921.8,0.014902
-3959.5,0.022621
-3961.1,0.015119
-3924,0.013494
-3969.2,0.012374
-3959.4,0.012823
NaN,NaN
-3960.7,0.013072
-3977.4,0.018325
-3984.1,0.015819
-3988.9,0.012604
-3983.1,0.013977
-3991.3,0.015833
-4003.9,0.013255
-4002.2,0.011502
-3990.9,0.015794
-3990.6,0.017948
-4002,0.014049
-4022.6,0.014202
-4035.7,0.014775
-4023.7,0.014446
-4019.2,0.016055
-4032,0.016792
-4024.7,0.014753
-3908.8,0.017428
-3915.8,0.013188
-4041.7,0.014854
-3951.5,0.015392
-4031.5,0.012997
-3987.1,0.014433
-3974.1,0.014011
-3978.6,0.016916
NaN,NaN
NaN,NaN
-4087.4,0.013817
-4076.6,0.01395
-4093.1,0.017511
-4082.2,0.014555
-4073.7,0.017067
-4086.8,0.016168
-4067.8,0.015175
-4066.6,0.016683
-4068.9,0.012557
-4014.2,0.013322
-4032.7,0.015972
-4000.7,0.015823
-4011.4,0.015071
-3927.9,0.013803
-3853.9,0.018515
-3880.8,0.01301
-3917.7,0.013068
-3938,0.013907
-3912.9,0.014996
NaN,NaN
-3885.2,0.019354
NaN,NaN
-3847.1,0.013143
-3878.6,0.014729
-3855.3,0.016013
NaN,NaN
-3808.9,0.014685
-3802.9,0.011148
-3799.2,0.013056
-3779.9,0.014587
-3705,0.015538
-3666.3,0.013519
-3740.5,0.015264
NaN,NaN
-3769.8,0.014697
-3771.9,0.012141
-3777.8,0.013051
-3762.1,0.014544
-3732,0.013989
-3726.6,0.01538
-3763.2,0.012262
-3722.6,0.013367
-3668.5,0.014537
-3610.7,0.015211
-3691,0.014338
-3736.5,0.015879
-3717.8,0.016139
-3694.4,0.014111
-3585.9,0.014368
-3535.5,0.013032
-3693.5,0.015345
NaN,NaN
-3580.6,0.014556
-3702.8,0.016711
-3641.6,0.014784
-3565.9,0.014898
NaN,NaN
-3578.6,0.013233
-3574.9,0.015335
NaN,NaN
-3677.5,0.018663
-3580.7,0.014974
-3655.7,0.014815
-3669.6,0.015475
-3663.6,0.018415
-3695.7,0.015496
-3688.3,0.01226
-3641,0.014261
-3553.1,0.015385
NaN,NaN
-3642.9,0.014266
-3569.4,0.014289
-3546.4,0.016621
-3637.1,0.0141
-3640.7,0.017612
-3556.5,0.01462
-3613.7,0.015091
-3648.7,0.016759
-3654.4,0.012566
-3573.9,0.015073
-3625.2,0.018425
-3604.6,0.013228
-3597,0.016119
-3568.8,0.015151
-3564.5,0.014345
-3483.8,0.016142
-3447.7,0.013853
-3522.1,0.014482
-3552.7,0.014838
-3592.7,0.016777
-3467.7,0.011505
-3503.3,0.016639
NaN,NaN
-3507,0.016042
-3458.7,0.012135
-3567.1,0.015059
-3543.9,0.016286
-3600,0.013968
NaN,NaN
-3572.6,0.015544
-3528.5,0.015428
-3448,0.013792
-3528.7,0.015108
-3463,0.014505
-3455.7,0.016552
-3550.9,0.013026
-3464.6,0.01401
-3471.6,0.016757
-3572.1,0.015992
-3579.3,0.016844
-3519.5,0.01275
NaN,NaN
-3599.3,0.015317
-3588.9,0.013241
-3582.9,0.01407
