145.63
75.609
180.08
360
78.44
213.5
444.54
388.59
160.84
94.495
88.615
132.27
371.84
78.448
97.915
218.97
206.4
451.39
109.95
124.82
181.61
142.85
202.85
118.63
96.995
81.53
869.84
86.708
497.21
325.22
78.815
196.06
167.97
126.25
1537.2
101.02
641.21
725.14
466.4
168.76
179.29
336.26
588.05
3430.8
1942.1
500.95
1855.1
408.75
145.38
585.88
931.89
227.74
931.46
737.81
1770
209.7
134.96
404.79
901.47
505.44
424.64
169.48
1565.8
333.93
287.6
37.47
267.24
133.96
1637.5
301.74
965.2
145.35
432.56
1918.1
710.98
815.67
2312.7
237.49
113.39
714.41
747.78
162.2
372.94
3096.5
388.48
227.29
373.62
404.87
674.44
850.84
318.34
558.35
466.86
129.19
57.369
85.664
837.44
202.17
129.45
38.593
