1903
NaN
1984.6
1926.5
1891.8
2021
2005.5
2011.2
2007.2
2000.9
2028.3
1999
2034.4
1939.6
1901.7
1907.1
1925.9
1915.8
1903.4
1910.6
1930.6
1927.2
1923.9
1914.7
1906
1924.2
1913.4
1919.1
1954.7
1935.1
1883.1
1928.2
1922.2
2010.2
2023.1
2053.5
1920.9
1915.6
1923.9
NaN
1945
1931.3
1943.5
1927.5
1927.9
NaN
1925.8
1912.2
1933.1
1922.2
1911.2
2032.6
2047.9
1909.5
1920.3
1888.1
1958.3
1886.2
1896.2
1909.7
NaN
NaN
NaN
1905.3
1926.8
1912.8
NaN
1916.1
1926.9
2029.6
1972.2
1908.9
1871.5
1893.1
1871.5
1889.8
1899.1
1884
1903.8
1939.7
1966.6
1896.1
1903.2
1893.4
1909.2
1924.5
2031.7
2040.5
2016.9
2000.3
1995.7
1997.2
1901
1903.8
1899.7
1906.2
1910.6
1924.5
1903.9
1970.6
1926.1
1924.1
1983.7
1898.3
1892
1914.3
2006.1
2010.8
2008.2
2013.4
1903.8
1967.7
1920
1931.3
1923.5
1907.8
1901
1907.9
1915.4
1917
1929.1
1939
1920.8
1903.1
1918.9
1933.6
1978
NaN
1919.3
1925.9
1934.9
1940.3
1938.4
1992.5
1939.7
1933.6
1936.6
1941.1
NaN
1932.1
1952.7
1930.1
2006.1
1953
1929.2
1932.5
1962.6
1965.8
1939.3
NaN
1943.5
NaN
2023.3
1963.6
1984.9
1981.2
1953.6
1944.7
1961.7
1938.4
1971.1
1986.2
1941.1
1927
1948.5
1951.5
1964.8
2006.8
1938.4
1955.1
1955.4
1965.7
1962.5
1959.8
1969.5
NaN
1973.9
1938.4
1938
1967.7
1955.5
1958.9
1943.1
1978.4
1956.2
1950.6
1967.4
1957.1
1949.8
1960
1969.1
1958.9
1954.5
1956.7
2016.8
2014.5
2013.5
1966.1
1956.7
1969.5
1972.7
1944.9
1970.3
1950.1
1973.2
NaN
1964.5
1960.5
1957.3
1981.7
1968.4
1984.4
1963.4
1947.1
1958.3
1963.3
1948.8
1954.3
1954.9
1945.9
1956.6
1943.6
1955.1
1940.8
2013.5
1976.8
1941.2
1946.5
1942
1951.3
NaN
1937.5
1942
1967.1
1936.9
1929.6
NaN
1958.9
1960.1
1945.6
1999.7
1947.4
1970.9
1957.7
1950.7
1932.8
